"","batter_id","year","pitches","stuff_rv_70","pitch_rv_150","woba_fg"
"1910",608701,2023,982,0.174,-0.142,0.317428190677966
"1911",608703,2023,17,0.285,-0.426,0.220634
"1912",608841,2023,2509,0.155,-0.048,0.310481562403698
"1913",609280,2023,324,0.014,0.033,0.31145391011236
"1914",613564,2023,267,0.579,0.011,0.242688639344262
"1915",614173,2023,234,0.195,-0.013,0.303232925373134
"1916",614177,2023,283,0.124,0.337,0.233883111111111
"1917",620443,2023,126,0.264,0.353,0.2894444
"1918",621020,2023,2502,0.18,-0.101,0.3205986944
"1919",621028,2023,908,0.221,0.227,0.292929473895582
"1920",621035,2023,1610,0.21,-0.241,0.324094071618037
"1921",621043,2023,2221,0.018,0.056,0.31068963556338
"1922",621311,2023,31,-0.452,0.125,0.222677777777778
"1923",621433,2023,297,0.342,-0.521,0.271443371428571
"1924",621438,2023,884,0.048,-0.395,0.297426941908714
"1925",621439,2023,1341,0.155,0.237,0.314099648967552
"1926",621458,2023,152,0.542,0.817,0.219217058823529
"1927",621466,2023,723,0.313,0.548,0.358385189944134
"1928",621493,2023,1579,0.071,0.125,0.334952108860759
"1929",621512,2023,188,-0.094,0.1,0.135170678571429
"1930",621532,2023,42,0.064,-0.555,0.242836769230769
"1931",621545,2023,551,0.128,-0.383,0.275666381578947
"1932",621550,2023,1313,0.338,0.085,0.328550428093645
"1933",621563,2023,1167,0.225,0.309,0.244167407051282
"1934",621566,2023,3049,0.327,0.492,0.411517062857143
"1935",622110,2023,743,0.162,-0.128,0.27797283902439
"1936",622534,2023,1182,-0.091,-0.3,0.287207856707317
"1937",622569,2023,686,0.11,0.061,0.323587157303371
"1938",622666,2023,80,0.335,0.288,0.2476026
"1939",622761,2023,1303,0.116,0.248,0.267216747093023
"1940",623168,2023,178,0.205,0.272,0.332252413043478
"1941",623205,2023,330,0.484,0.724,0.230970611764706
"1942",623507,2023,92,0.436,0.457,0.183741173913043
"1943",623912,2023,1543,-0.108,0.162,0.354386887850467
"1944",623993,2023,2742,0.35,0.412,0.342503345146379
"1945",624413,2023,2534,0.06,0.327,0.344389535825545
"1946",624414,2023,716,0.195,-0.335,0.27227861
"1947",624415,2023,1377,0.316,0.157,0.315206850746269
"1948",624424,2023,1800,0.323,0.637,0.315589744920993
"1949",624428,2023,1729,0.235,0.281,0.304051682326622
"1950",624431,2023,612,0.176,0.54,0.251940562874251
"1951",624503,2023,303,0.278,0.065,0.203425566666667
"1952",624512,2023,739,0.347,0.093,0.30045530964467
"1953",624585,2023,2311,-0.045,-0.064,0.360716601045296
"1954",624641,2023,1117,0.225,-0.067,0.306171101351351
"1955",628451,2023,1367,0.139,0.098,0.324679270557029
"1956",630105,2023,1946,0.281,0.1,0.300341610997963
"1957",640449,2023,317,0.315,-0.092,0.247960266666667
"1958",640457,2023,79,0.252,-0.571,0.227328761904762
"1959",640458,2023,112,0.238,-0.572,0.30382496875
"1960",640492,2023,334,0.393,0.67,0.273006210526316
"1961",641313,2023,1891,0.181,-0.092,0.261070459882583
"1962",641343,2023,1166,0.206,0.054,0.29856373800738
"1963",641355,2023,2125,0.32,-0.052,0.37378244198895
"1964",641432,2023,561,0.09,0.359,0.306920804054054
"1965",641470,2023,27,0.692,0.771,0.526146333333333
"1966",641487,2023,2605,0.236,0.36,0.360199633333333
"1967",641505,2023,409,0.242,-0.042,0.296454445544554
"1968",641511,2023,676,0.244,-0.35,0.294458989071038
"1969",641525,2023,311,0.157,-0.118,0.254863369047619
"1970",641531,2023,342,-0.111,0.067,0.252327797752809
"1971",641553,2023,28,0.329,-1.215,0
"1972",641584,2023,1400,0.187,0.362,0.331911688172043
"1973",641598,2023,1393,-0.003,-0.104,0.374038662686567
"1974",641645,2023,463,0.111,0.297,0.255949558558559
"1975",641658,2023,950,0.082,0.036,0.326673323770492
"1976",641680,2023,1988,0.203,0.09,0.325175032193159
"1977",641786,2023,217,0.319,0.046,0.20218946
"1978",641796,2023,230,0.368,0.145,0.331929796875
"1979",641820,2023,1034,0.206,-0.205,0.283691214007782
"1980",641856,2023,610,0.241,0.268,0.314749226027397
"1981",641857,2023,2704,0.429,0.311,0.324273868719611
"1982",641933,2023,1034,0.126,0.079,0.310349303030303
"1983",641943,2023,948,0.12,-0.064,0.296638061776062
"1984",642086,2023,2180,0.248,0.4,0.304615919860627
"1985",642133,2023,1497,0.281,0.166,0.289072049275362
"1986",642136,2023,1212,0.07,-0.003,0.297233198653199
"1987",642137,2023,198,0.407,-0.041,0.300308869565217
"1988",642180,2023,199,0.151,-0.765,0.27052287037037
"1989",642201,2023,56,0.497,0.671,0.200023133333333
"1990",642215,2023,87,0.235,0.872,0.4854831
"1991",642336,2023,571,0.283,0.423,0.269825700636943
"1992",642350,2023,1321,0.008,-0.087,0.313609061452514
"1993",642708,2023,1964,0.264,0.408,0.30031480890538
"1994",642715,2023,2578,0.115,0.261,0.314630597156398
"1995",642731,2023,1852,0.118,0.169,0.305862297455969
"1996",642851,2023,594,0.52,0.196,0.246014355072464
"1997",643217,2023,2302,0.234,0.203,0.298199656716418
"1998",643265,2023,1792,0.141,-0.068,0.31533410467706
"1999",643289,2023,1634,-0.025,-0.141,0.310354589690722
"2000",643348,2023,26,0.667,-1.105,0.115983833333333
"2001",643376,2023,1168,0.092,0.024,0.3340725
"2002",643393,2023,1453,0.21,0.238,0.275874799511002
"2003",643396,2023,1448,0.16,-0.326,0.28808393575419
"2004",643446,2023,2158,0.105,0.145,0.314674601574803
"2005",643565,2023,1659,0.487,0.541,0.332538864583333
"2006",644374,2023,376,0.061,-0.296,0.236315118181818
"2007",644433,2023,56,0.735,-0.062,0.141753066666667
"2008",645277,2023,2513,0.3,0.834,0.363192652647975
"2009",645302,2023,439,0.107,0.192,0.335300445378151
"2010",645444,2023,492,0.535,0.515,0.259123445454545
"2011",645801,2023,1019,0.211,0.129,0.339331587755102
"2012",646240,2023,2508,0.18,0.406,0.363564393939394
"2013",647304,2023,1645,0.116,0.52,0.353532351851852
"2014",647351,2023,69,0.198,0.363,0.543867952380952
"2015",649557,2023,1156,0.021,-0.271,0.266933526946108
"2016",649966,2023,736,0.208,0.069,0.304198664772727
"2017",650333,2023,2155,0.204,0.137,0.368074758677686
"2018",650391,2023,1684,-0.129,0.063,0.32209335443038
"2019",650402,2023,2623,0.013,-0.046,0.34653321021021
"2020",650489,2023,1566,0.354,0.382,0.3300385325
"2021",650490,2023,2346,-0.138,-0.231,0.401777302013423
"2022",650559,2023,2441,0.047,-0.032,0.306737730210016
"2023",650619,2023,16,0.014,-0.248,0.17397575
"2024",650859,2023,1630,0.211,0.509,0.339237354988399
"2025",650907,2023,390,0.134,-0.291,0.295555862745098
"2026",655316,2023,1341,0.135,0.119,0.302211393650794
"2027",656024,2023,197,0.06,-0.411,0.267460981132076
"2028",656180,2023,565,0.341,-0.018,0.342210128205128
"2029",656185,2023,105,0.317,0.042,0.349096962962963
"2030",656248,2023,160,0.197,0.138,0.442446380952381
"2031",656305,2023,2431,0.1,-0.198,0.318306851398601
"2032",656308,2023,374,0.452,0.223,0.268696884210526
"2033",656371,2023,85,0.251,-0.039,0.0874746923076923
"2034",656403,2023,127,0.27,0.301,0.373490551724138
"2035",656413,2023,943,0.229,0.054,0.314561908
"2036",656448,2023,1023,0.281,0.226,0.351638085820896
"2037",656484,2023,21,0.502,-1.261,0.5773272
"2038",656495,2023,109,0.214,0.285,0.215649851851852
"2039",656514,2023,119,0.393,0.225,0.2212614
"2040",656537,2023,187,-0.014,-0.185,0.19018442
"2041",656541,2023,299,0.366,-0.089,0.312237594594595
"2042",656582,2023,1953,0.184,-0.127,0.330271259100642
"2043",656669,2023,366,0.326,0.249,0.275960785714286
"2044",656716,2023,2089,0.299,0.575,0.290065927592955
"2045",656775,2023,1755,0.316,0.18,0.309090080536913
"2046",656811,2023,1436,0.283,0.337,0.338601310249308
"2047",656821,2023,23,0.243,-0.617,0.15547
"2048",656896,2023,1085,0.125,0.025,0.294058885185185
"2049",656941,2023,3032,0.217,0.201,0.351596773371105
"2050",656976,2023,916,0.149,0.395,0.296131841409692
"2051",657041,2023,2588,0.158,0.085,0.333387845238095
"2052",657061,2023,41,0.732,1.387,0.4952052
"2053",657077,2023,2295,0.21,-0.288,0.320854676320273
"2054",657088,2023,67,0.657,-0.139,0.560559538461538
"2055",657136,2023,1474,0.196,-0.211,0.294087018276762
"2056",657247,2023,76,0.255,-0.155,0.18472980952381
"2057",657557,2023,1374,0.127,-0.178,0.262657811369509
"2058",657656,2023,1640,0.183,0.058,0.297144441102757
"2059",657757,2023,1376,0.285,0.546,0.262528379518072
"2060",658668,2023,1408,0.108,0.212,0.329723503916449
"2061",660162,2023,1350,0.293,0.197,0.319530613180516
"2062",660271,2023,2241,-0.043,0.28,0.437699954954955
"2063",660620,2023,269,0.67,0.746,0.224266048387097
"2064",660634,2023,93,0.196,0.031,0.161075434782609
"2065",660636,2023,2,0.077,-3.149,0
"2066",660644,2023,287,-0.069,-0.157,0.2140867625
"2067",660670,2023,2731,-0.001,0.215,0.425481487430168
"2068",660688,2023,1865,0.127,0.113,0.310259498188406
"2069",660707,2023,1141,0.199,0.538,0.31236081270903
"2070",660757,2023,684,0.179,0.252,0.238909533333333
"2071",660766,2023,270,0.359,0.543,0.243413307692308
"2072",660821,2023,1636,0.256,0.411,0.335566525252525
"2073",661388,2023,2411,0.111,0.053,0.359660857615894
"2074",661531,2023,75,0.401,-0.352,0.130818782608696
"2075",662139,2023,2278,0.312,0.02,0.293597177700348
"2076",663330,2023,49,-0.005,-1.033,0.256563545454545
"2077",663368,2023,715,0.5,0.572,0.305328539393939
"2078",663457,2023,2020,0.177,0.036,0.345806520491803
"2079",663527,2023,463,0.271,0.063,0.2846379
"2080",663538,2023,2481,0.154,0.056,0.325016470938897
"2081",663550,2023,212,0.403,0.307,0.237588178571429
"2082",663586,2023,2817,0.12,0.064,0.360694449213162
"2083",663609,2023,448,0.087,0.059,0.285446333333333
"2084",663611,2023,1022,0.115,0.281,0.288497046931408
"2085",663616,2023,893,0.203,0.583,0.316237580487805
"2086",663624,2023,1729,0.038,-0.02,0.33463207311828
"2087",663630,2023,507,0.294,0.239,0.298319514705882
"2088",663647,2023,1915,0.004,-0.022,0.321974378119002
"2089",663656,2023,2541,-0.007,-0.177,0.377628151745068
"2090",663697,2023,2183,0.174,-0.023,0.328032185468451
"2091",663698,2023,315,0.182,0.061,0.263761593023256
"2092",663728,2023,2308,0.26,0.325,0.323742665467626
"2093",663731,2023,15,0.914,0.872,0
"2094",663743,2023,1112,-0.011,-0.081,0.246240554140127
"2095",663757,2023,2210,0.299,0.184,0.299701663498099
"2096",663796,2023,141,0.254,0.27,0.247306707317073
"2097",663837,2023,2099,0.227,-0.114,0.314248624277457
"2098",663845,2023,537,0.489,0.191,0.315436429752066
"2099",663853,2023,356,0.199,0.291,0.232881276595745
"2100",663886,2023,2018,0.097,0.04,0.306427280078895
"2101",663897,2023,67,0.307,0.416,0.0464492631578947
"2102",663898,2023,694,0.064,-0.11,0.306527135416667
"2103",663905,2023,136,0.257,0.77,0.262423297297297
"2104",663967,2023,80,0.479,0.682,0.136720833333333
"2105",663993,2023,2975,0.161,0.151,0.339805676056338
"2106",664023,2023,2803,0.395,0.243,0.339416271787297
"2107",664029,2023,294,0.455,0.668,0.2862426
"2108",664034,2023,2405,0.091,-0.008,0.312961649016641
"2109",664040,2023,1705,0.067,0.086,0.333088383908046
"2110",664056,2023,1233,-0.032,0.153,0.271562380116959
"2111",664057,2023,111,-0.066,-0.227,0.204585552631579
"2112",664058,2023,321,-0.058,-0.233,0.281672709677419
"2113",664059,2023,412,0.3,0.594,0.321069607476636
"2114",664238,2023,674,0.23,-0.16,0.317409320987654
"2115",664247,2023,120,-0.099,-0.278,0.2802946
"2116",664314,2023,294,0.447,0.542,0.288011845070423
"2117",664670,2023,6,0.315,3.326,0.62188
"2118",664702,2023,1970,0.295,-0.252,0.269493125490196
"2119",664728,2023,1110,0.156,-0.173,0.288871495145631
"2120",664761,2023,2224,0.028,-0.298,0.324253604340568
"2121",664770,2023,110,0.28,-0.187,0.245377133333333
"2122",664774,2023,1990,0.238,0.527,0.3423541
"2123",664874,2023,755,0.361,0.08,0.230532645502646
"2124",664901,2023,273,0.439,0.112,0.225786666666667
"2125",664913,2023,1433,0.183,0.266,0.299351387700535
"2126",664954,2023,300,0.131,0.266,0.232464651162791
"2127",664983,2023,1044,0.222,0.288,0.2954693183391
"2128",665019,2023,601,0.323,0.068,0.28654624137931
"2129",665120,2023,450,0.024,0.047,0.224217895652174
"2130",665155,2023,1231,0.313,0.493,0.270640206293706
"2131",665161,2023,2264,-0.093,-0.09,0.309226433386838
"2132",665487,2023,2203,-0.001,-0.031,0.327829288590604
"2133",665489,2023,2423,-0.165,-0.085,0.338749084947839
"2134",665506,2023,380,0.282,0.056,0.31987
"2135",665742,2023,2777,0.107,0.503,0.391118208955224
"2136",665750,2023,2054,0.227,0.277,0.311778634508349
"2137",665804,2023,612,0.224,0.493,0.293155261437908
"2138",665828,2023,1183,0.169,0.108,0.262058911949686
"2139",665833,2023,155,-0.04,0.248,0.281957736842105
"2140",665839,2023,549,0.194,0.354,0.307181904411765
"2141",665862,2023,1522,0.092,-0.014,0.325443778364116
"2142",665877,2023,218,-0.033,0.094,0.285846275862069
"2143",665923,2023,1719,0.157,0.452,0.297316051124744
"2144",665926,2023,2319,0.358,0.598,0.309519145214521
"2145",666018,2023,417,0.388,0.42,0.292586569892473
"2146",666023,2023,915,0.237,0.345,0.336207284482759
"2147",666134,2023,1780,0.36,0.455,0.398618389294404
"2148",666135,2023,1235,0.216,0.575,0.346110558730159
"2149",666139,2023,1986,0.167,0.171,0.348462624742268
"2150",666149,2023,147,0.257,-0.098,0.309856882352941
"2151",666150,2023,367,0.201,0.45,0.344626021052632
"2152",666152,2023,159,0.522,-0.049,0.216102820512821
"2153",666160,2023,1115,0.083,0.337,0.342532776699029
"2154",666163,2023,321,0.239,0.206,0.219235101265823
"2155",666164,2023,123,0.25,-0.479,0.181549060606061
"2156",666165,2023,1285,0.361,0.211,0.301147566563468
"2157",666176,2023,261,0.363,0.05,0.298528096774194
"2158",666181,2023,1343,0.286,0.261,0.373934476923077
"2159",666182,2023,2201,0.017,-0.322,0.347853888701518
"2160",666185,2023,1018,0.391,0.573,0.297290297188755
"2161",666197,2023,159,0.188,0.051,0.267471604651163
"2162",666198,2023,347,0.057,-0.14,0.27655079787234
"2163",666211,2023,234,0.342,-0.184,0.271875218181818
"2164",666310,2023,1000,0.265,0.232,0.34986563876652
"2165",666397,2023,1695,0.263,0.385,0.369343380952381
"2166",666624,2023,1614,0.201,0.016,0.340856379227053
"2167",666703,2023,157,0.358,-0.049,0.322416567567568
"2168",666801,2023,979,0.297,0.265,0.274591112903226
"2169",666906,2023,664,0.19,-0.287,0.260586263157895
"2170",666915,2023,174,0.118,-0.459,0.281846384615385
"2171",666969,2023,2509,0.004,0.058,0.356191550161812
"2172",666971,2023,2152,0.025,-0.305,0.326432704861111
"2173",667452,2023,1304,0.041,-0.212,0.279572352201258
"2174",667472,2023,261,0.114,-0.362,0.278324142857143
"2175",667670,2023,2136,0.178,-0.045,0.349227823416507
"2176",668227,2023,2650,-0.1,-0.144,0.343136205882353
"2177",668472,2023,1438,0.3,0.174,0.293104084302326
"2178",668663,2023,7,0.396,-0.727,0
"2179",668670,2023,1411,0.106,-0.211,0.309817687150838
"2180",668709,2023,1203,0.201,0.194,0.29898950166113
"2181",668715,2023,2671,0.161,-0.016,0.353787875569044
"2182",668731,2023,1398,0.265,0.281,0.29796440974212
"2183",668751,2023,21,0.192,0.743,0.1391806
"2184",668800,2023,810,0.126,-0.046,0.307632754310345
"2185",668804,2023,2480,0.235,0.7,0.339615424483307
"2186",668843,2023,351,0.166,0.401,0.325307588235294
"2187",668901,2023,843,0.069,-0.431,0.270957526086957
"2188",668904,2023,904,-0.06,-0.303,0.394336176470588
"2189",668930,2023,1774,0.333,0.075,0.260847171945701
"2190",668939,2023,2881,0.278,0.218,0.352172110619469
"2191",668942,2023,1340,0.295,0.355,0.287278276162791
"2192",668952,2023,72,-0.196,-1.024,0.0980595555555556
"2193",669003,2023,281,0.343,0.051,0.330074597222222
"2194",669004,2023,2411,0.29,0.289,0.31064469023569
"2195",669016,2023,1951,0.323,0.684,0.357996486956522
"2196",669023,2023,43,0.443,0.99,0.505409333333333
"2197",669065,2023,117,0.154,-0.007,0.116750939393939
"2198",669087,2023,139,0.152,0.337,0.389406205128205
"2199",669127,2023,1901,0.141,-0.156,0.290054695020747
"2200",669134,2023,547,0.168,-0.132,0.382020464968153
"2201",669200,2023,6,0.22,3.236,0
"2202",669221,2023,1718,0.048,0.215,0.360068439534884
"2203",669222,2023,1172,0.19,-0.081,0.299980648318043
"2204",669224,2023,296,0.191,0.035,0.31430452
"2205",669242,2023,1784,0.247,0.27,0.305375704854369
"2206",669257,2023,2259,0.116,0.084,0.345754886029412
"2207",669261,2023,2234,0.212,0.078,0.342527739463602
"2208",669289,2023,980,0.088,-0.026,0.28595677016129
"2209",669304,2023,521,0.095,0.497,0.243213572413793
"2210",669352,2023,209,0.242,-0.011,0.242565553571429
"2211",669357,2023,1863,0.292,0.362,0.341242713656388
"2212",669364,2023,291,0.251,0.151,0.298712518518519
"2213",669369,2023,163,0.28,0.413,0.204453155555556
"2214",669392,2023,306,0.445,0.25,0.251799029850746
"2215",669394,2023,2033,0.003,0.11,0.350624542056075
"2216",669397,2023,1152,0.138,-0.134,0.247617830721003
"2217",669450,2023,116,0.247,-0.044,0.163234884615385
"2218",669477,2023,941,0.063,-0.044,0.245090894736842
"2219",669699,2023,9,0.354,-1.353,0
"2220",669701,2023,927,0.301,0.505,0.274264445454545
"2221",669707,2023,812,0.071,0.066,0.345588257425743
"2222",669720,2023,2106,0.045,0.216,0.331371953571429
"2223",669742,2023,205,0.269,0.309,0.193168178571429
"2224",669743,2023,1803,0.232,0.158,0.282090233256351
"2225",669911,2023,566,0.242,0.231,0.22562975
"2226",670032,2023,997,0.234,0.523,0.279957308300395
"2227",670042,2023,1533,0.077,0.093,0.355164049751244
"2228",670097,2023,1014,0.238,-0.051,0.284620923076923
"2229",670128,2023,40,0.45,-0.23,0.0882536
"2230",670156,2023,599,0.325,0.775,0.275449143835616
"2231",670223,2023,403,0.259,0.29,0.238569787878788
"2232",670242,2023,1031,0.348,0.401,0.364317
"2233",670276,2023,58,0.429,1.341,0.126527818181818
"2234",670541,2023,1881,0.022,0.348,0.411990556935818
"2235",670623,2023,2319,-0.005,0.065,0.361755071684588
"2236",670712,2023,295,0.111,-0.252,0.285147545454545
"2237",670764,2023,1378,0.201,0.002,0.288464964391691
"2238",670770,2023,2154,0.342,0.232,0.352706038888889
"2239",670869,2023,63,0.352,-0.038,0.321065083333333
"2240",671056,2023,199,-0.001,0.22,0.35725276744186
"2241",671083,2023,118,0.524,1.404,0.264320892857143
"2242",671213,2023,2051,0.156,-0.009,0.363838402414487
"2243",671218,2023,235,0.518,0.086,0.244404
"2244",671221,2023,1307,0.273,0.31,0.295851854984894
"2245",671277,2023,1694,0.128,0.651,0.297404396659708
"2246",671289,2023,628,0.279,0.009,0.294967460122699
"2247",671732,2023,500,0.207,0.007,0.251059728682171
"2248",671739,2023,1945,0.22,0.281,0.345363005597015
"2249",672275,2023,1386,0.342,0.518,0.282923223837209
"2250",672279,2023,29,0.165,1.69,0.115983833333333
"2251",672284,2023,1649,0.166,0.098,0.321103644444444
"2252",672356,2023,1324,0.277,0.153,0.275041841176471
"2253",672386,2023,1719,0.139,0.236,0.308847611904762
"2254",672478,2023,1071,0.122,0.15,0.278414659722222
"2255",672515,2023,1519,0.055,-0.317,0.326507487935657
"2256",672580,2023,1974,0.137,-0.022,0.296331968688845
"2257",672695,2023,1990,0.34,0.224,0.323222404301075
"2258",672724,2023,716,0.129,0.231,0.245724460732984
"2259",672744,2023,61,0.28,-0.507,0.387164823529412
"2260",672779,2023,675,0.183,0.181,0.267480650485437
"2261",672820,2023,598,0.198,0.029,0.249509325
"2262",673237,2023,1280,-0.068,0.318,0.347180274193548
"2263",673357,2023,2148,0.106,0.019,0.361167034482759
"2264",673490,2023,2606,0.239,-0.282,0.333822998316498
"2265",673548,2023,2390,0.196,-0.059,0.362219014134276
"2266",673962,2023,1936,0.037,-0.319,0.333939755467197
"2267",675656,2023,510,0.229,-0.22,0.236323659574468
"2268",675961,2023,449,0.2,0.177,0.242623596330275
"2269",675986,2023,158,0.259,-0.139,0.204480944444444
"2270",676059,2023,863,0.096,-0.003,0.311484800884956
"2271",676070,2023,26,0.106,-0.814,0.110317
"2272",676116,2023,2078,0.359,0.246,0.341706097165992
"2273",676356,2023,157,0.445,0.272,0.287833025
"2274",676369,2023,703,0.119,-0.058,0.368519284916201
"2275",676391,2023,153,-0.002,0.064,0.367660254901961
"2276",676475,2023,1229,0.204,0.146,0.304797808695652
"2277",676480,2023,568,0.174,0.385,0.275907349315068
"2278",676609,2023,1112,0.195,0.215,0.306089434306569
"2279",676625,2023,21,0.428,-0.067,0
"2280",676632,2023,110,0.285,0.728,0.230171724137931
"2281",676694,2023,1298,0.098,0.045,0.293055967164179
"2282",676701,2023,860,0.27,0.126,0.277127197309417
"2283",676724,2023,174,0.389,0.539,0.301619829787234
"2284",676761,2023,52,0.148,0.314,0
"2285",676801,2023,1786,0.023,0.299,0.361688288546256
"2286",676882,2023,1,-1.974,-3.069,0
"2287",676914,2023,580,0.181,0.466,0.42050095
"2288",676946,2023,521,0.208,0.364,0.335798818181818
"2289",677008,2023,124,0.316,0.066,0.329844363636364
"2290",677347,2023,187,0.285,0.135,0.156439133333333
"2291",677551,2023,1895,0.062,-0.081,0.351746776859504
"2292",677587,2023,340,0.4,0.305,0.265902070588235
"2293",677588,2023,158,0.562,0.079,0.264350264705882
"2294",677592,2023,388,-0.017,-0.2,0.202132368932039
"2295",677594,2023,2478,-0.041,0.035,0.34486774248927
"2296",677595,2023,401,0.094,0.131,0.283543935185185
"2297",677649,2023,1624,0.157,0.109,0.328439494199536
"2298",677800,2023,317,0.401,0.518,0.362743931506849
"2299",677941,2023,138,-0.081,-0.878,0.110317
"2300",677950,2023,1447,0.205,-0.008,0.266308321243523
"2301",677951,2023,2670,0.122,0.05,0.346019847507331
"2302",678009,2023,589,0.107,0.167,0.31022558041958
"2303",678225,2023,1472,0.354,0.677,0.270501475274725
"2304",678246,2023,1174,0.2,0.023,0.286921935153584
"2305",678545,2023,340,0.037,-0.421,0.254997365591398
"2306",678554,2023,318,0.054,-0.224,0.302128895348837
"2307",678662,2023,2248,0.212,0.564,0.296963100660066
"2308",678882,2023,289,0.324,-0.004,0.301679520547945
"2309",678894,2023,807,0.189,-0.054,0.286326832535885
"2310",679032,2023,544,0.104,0.241,0.322208102564103
"2311",679529,2023,2772,0.073,-0.104,0.326195378539493
"2312",679631,2023,210,0.145,-0.141,0.260554574074074
"2313",679845,2023,250,-0.056,0.04,0.347835161764706
"2314",679881,2023,165,0.309,-0.227,0.251567860465116
"2315",680118,2023,502,0.003,-0.177,0.335487318518519
"2316",680418,2023,38,0.881,0.096,0.126076571428571
"2317",680574,2023,1665,0.283,0.205,0.370229171215881
"2318",680700,2023,405,0.233,0.031,0.346326881188119
"2319",680716,2023,31,0.925,0.327,0.201067625
"2320",680757,2023,2821,0.322,0.199,0.313207651622003
"2321",680776,2023,1378,0.256,0.282,0.351651300561798
"2322",680777,2023,1300,0.234,0.544,0.371215365030675
"2323",680779,2023,1009,0.08,0.106,0.287551600806452
"2324",680814,2023,150,0.403,-0.002,0.268998432432432
"2325",680869,2023,1141,0.08,-0.116,0.358226314189189
"2326",680911,2023,1188,0.169,-0.046,0.293915826366559
"2327",680977,2023,1383,0.301,0.402,0.345339899441341
"2328",681082,2023,2611,0.389,0.181,0.323183408945687
"2329",681146,2023,456,0.347,0.393,0.239237163461538
"2330",681297,2023,364,0.273,0.864,0.219776921052632
"2331",681351,2023,757,0.074,-0.043,0.336481903553299
"2332",681481,2023,1738,0.249,0.329,0.348639169642857
"2333",681546,2023,2307,0.335,0.442,0.342615843806104
"2334",681584,2023,500,0.095,-0.335,0.207312456692913
"2335",681807,2023,427,0.393,0.528,0.321289451327434
"2336",681962,2023,83,0.295,0.504,0.2200319
"2337",681987,2023,195,0.021,-0.583,0.104591759259259
"2338",682073,2023,403,0.248,0.155,0.185668580645161
"2339",682515,2023,144,0.079,0.293,0.296852
"2340",682617,2023,184,0.195,0.097,0.293375866666667
"2341",682622,2023,444,0.065,-0.19,0.357380365853659
"2342",682626,2023,1588,0.047,0.263,0.312145719806763
"2343",682641,2023,893,0.029,0.121,0.296104004
"2344",682829,2023,1744,0.335,0.465,0.304648038095238
"2345",682848,2023,762,0.236,0.217,0.275026144278607
"2346",682928,2023,2175,0.271,0.221,0.307355985099338
"2347",682985,2023,1714,0.301,0.263,0.342871273170732
"2348",682998,2023,2357,0.171,0.481,0.376053926282051
"2349",683002,2023,2376,0.149,-0.144,0.34540074267101
"2350",683011,2023,2296,0.076,-0.006,0.287493647554806
"2351",683021,2023,252,0.024,-0.405,0.332220549295775
"2352",683146,2023,1486,0.216,0.324,0.265427208333333
"2353",683734,2023,2251,0.057,0.189,0.321751420701169
"2354",683737,2023,346,0.323,0.59,0.249800717948718
"2355",685133,2023,261,0.305,0.376,0.281639032258065
"2356",686217,2023,875,0.266,0.659,0.310777130630631
"2357",686452,2023,134,0.289,-0.013,0.36524725
"2358",686469,2023,983,0.075,0.055,0.328421621513944
"2359",686490,2023,24,0.597,0.072,0.147089333333333
"2360",686527,2023,581,0.167,0.373,0.286206573863636
"2361",686531,2023,163,0.144,-0.058,0.326206763157895
"2362",686668,2023,1568,0.192,0.235,0.259731594339623
"2363",686676,2023,240,0.291,0.284,0.139985161290323
"2364",686681,2023,1817,0.342,0.472,0.283794173245614
"2365",686759,2023,173,0.281,-0.167,0.188535522727273
"2366",686823,2023,1600,0.215,0.069,0.284387953436807
"2367",686894,2023,1576,-0.004,-0.054,0.282733565110565
"2368",687093,2023,274,0.29,0.296,0.289149896103896
"2369",687263,2023,1250,0.016,-0.147,0.303329570093458
"2370",687401,2023,112,0.323,0.162,0.192322823529412
"2371",687462,2023,169,0.249,0.166,0.32224975
"2372",687799,2023,423,0.492,0.444,0.314507616161616
"2373",687952,2023,929,0.23,0.455,0.343803302521008
"2374",689172,2023,497,0.409,0.302,0.228859577235772
"2375",691016,2023,511,0.175,0.173,0.199043985185185
"2376",691023,2023,1629,-0.025,0.021,0.341310198237885
"2377",691026,2023,532,-0.108,-0.506,0.210798977777778
"2378",691176,2023,120,-0.07,0.243,0.403017393939394
"2379",691406,2023,101,-0.053,-0.268,0.310397214285714
"2380",691718,2023,73,0.854,0.282,0.122806411764706
"2381",691783,2023,133,0.11,-0.089,0.166116323529412
"2382",693049,2023,919,0.153,0.465,0.243633817120623
"2383",693304,2023,473,-0.014,-0.436,0.27706956097561
"2384",694384,2023,530,0.116,0.435,0.336499908396947
"2385",694497,2023,335,0.068,0.264,0.434623878378378
"2386",696100,2023,293,-0.103,-0.471,0.265720532467532
"2387",696285,2023,460,0.153,-0.02,0.294308550847458
"2388",807799,2023,2098,0.176,-0.029,0.335540443243243
"2389",444482,2024,997,0.173,-0.023,0.32756053307393
"2390",453568,2024,1876,0.184,0.282,0.326364204498978
"2391",455117,2024,555,0.278,-0.394,0.1814613125
"2392",456781,2024,1249,0.108,-0.178,0.334514871287129
"2393",457705,2024,2119,0,-0.392,0.32535497415507
"2394",457759,2024,2306,0.158,-0.268,0.328268806390977
"2395",467793,2024,2405,0.128,0.328,0.328675177172061
"2396",493329,2024,281,0.015,0.454,0.288963676923077
